House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,Term Addr,DA/PSA,CLLI8,NPANNX,ADDR_ID,NSP_INQ_ID,LU_ID,DA_Ready,Granite Qual - Bit 15 BO Type,Op Ready,OVALS Qual,Forced Ind,Working TN Status
"600","HOLLY DR","GARDENDALE","35071","","","","","","","F 600 HOLLY DR","3165","GRDLALNM","205631","=""00001B5V10""","=""M1051e4f0ca""","=""1MQ43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"601","HOLLY DR","GARDENDALE","35071","","","","","","","F 604 HOLLY DR","3165","GRDLALNM","205631","=""00001B5SFA""","=""M1051e4d6dc""","=""12377.9""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"604","HOLLY DR","GARDENDALE","35071","","","","","","","F 604 HOLLY DR","3165","GRDLALNM","205631","=""00001B5URW""","=""M1051e4e0b5""","=""19Q43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"605","HOLLY DR","GARDENDALE","35071","","","","","","","F 604 HOLLY DR","3165","GRDLALNM","205631","=""00001B5RJY""","=""M1051e4e811""","=""1FND3.8""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"606","HOLLY DR","GARDENDALE","35071","","","","","","","604 ORIOLE LN","3165","GRDLALNM","205631","=""00001B5X5W""","=""D1731083ede""","=""13KN7.2""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"608","HOLLY DR","GARDENDALE","35071","","","","","","","F 604 HOLLY DR","3165","GRDLALNM","205631","=""00001B5XLG""","=""D1731084110""","=""1HO87.9""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"609","HOLLY DR","GARDENDALE","35071","","","","","","","F 604 HOLLY DR","3165","GRDLALNM","205631","=""00001B5T8U""","=""M1051e4f9e1""","=""1U0S2.5""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"610","HOLLY DR","GARDENDALE","35071","","","","","","","F 604 HOLLY DR","3165","GRDLALNM","205631","=""00001B5VKC""","=""M1051e4db5e""","=""15KV1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"612","HOLLY DR","GARDENDALE","35071","","","","","","","F 612 HOLLY DR","3165","GRDLALNM","205631","=""00001B5XS1""","=""M1051e4f998""","=""1TP43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"613","HOLLY DR","GARDENDALE","35071","","","","","","","F 915 PARKER AV","3165","GRDLALNM","205631","=""00001B5XAL""","=""M1051e4d743""","=""12D77.5""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"614","HOLLY DR","GARDENDALE","35071","","","","","","","F 612 HOLLY DR","3165","GRDLALNM","205631","=""00001B5WL0""","=""D173108432d""","=""1VFO1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"616","HOLLY DR","GARDENDALE","35071","","","","","","","F 616 HOLLY DR","3165","GRDLALNM","205631","=""00001B5T4R""","=""M1051e4db82""","=""15P43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"622","HOLLY DR","GARDENDALE","35071","","","","","","","F 4834 HOLLY DR","3165","GRDLALNM","205631","=""Not SAG Valid""","=""D17310840de""","=""1GEE1.K""","FTTN","Not Ready","FTTN","","",""
"4801","HOLLY LN","GARDENDALE","35071","","","","","","","F 4834 HOLLY DR","3165","GRDLALNM","205631","=""00001B5YS9""","=""M1051e4e6f9""","=""1EP43""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"4815","HOLLY LN","GARDENDALE","35071","","","","","","","F 4834 HOLLY DR","3165","GRDLALNM","205631","=""00001B5RW0""","=""M1051e4e333""","=""1BPE1.F""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"4833","HOLLY LN","GARDENDALE","35071","","","","","","","F 4834 HOLLY DR","3165","GRDLALNM","205631","=""00001B5TM5""","=""M1051e4ea9e""","=""1HQ43""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"4834","HOLLY LN","GARDENDALE","35071","","","","","","","F 4834 HOLLY DR","3165","GRDLALNM","205631","=""00001B5RLN""","=""M1051e4e1b5""","=""1AHO2.I""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"4847","HOLLY LN","GARDENDALE","35071","","","","","","","F 4847 HOLLY DR","3165","GRDLALNM","205631","=""00001B5Y7N""","=""M1051e4e0a8""","=""19P43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4865","HOLLY LN","GARDENDALE","35071","","","","","","","F 4875 HOLLY LN","3165","GRDLALNM","205631","=""00001B5VLR""","=""M1051e4f31f""","=""1OMC4.4""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4875","HOLLY LN","GARDENDALE","35071","","","","","","","F 4875 HOLLY LN","3165","GRDLALNM","205631","=""00001B5RTU""","=""M1051e4e4a7""","=""1CRV2.7""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4876","HOLLY LN","GARDENDALE","35071","","","","","","","F 4884 HOLLY LN","3165","GRDLALNM","205631","=""00001B5TWO""","=""M1051e4f804""","=""1SFG5""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4884","HOLLY LN","GARDENDALE","35071","","","","","","","F 4884 HOLLY LN","3165","GRDLALNM","205631","=""00001B5VSD""","=""M1051e4f17c""","=""1NBA4.L""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4885","HOLLY LN","GARDENDALE","35071","","","","","","","F 4884 HOLLY LN","3165","GRDLALNM","205631","=""00001B5WW2""","=""M1051e4e8c0""","=""1GAD1.7""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4890","HOLLY LN","GARDENDALE","35071","","","","","","","F 4884 HOLLY LN","3165","GRDLALNM","205631","=""00001B5RNT""","=""M1051e4eef0""","=""1LBN6.B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4899","HOLLY LN","GARDENDALE","35071","","","","","","","F 4905 HOLLY LN","3165","GRDLALNM","205631","=""00001B5XL2""","=""M1051e4ef6f""","=""1LNH4.9""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4905","HOLLY LN","GARDENDALE","35071","","","","","","","F 4905 HOLLY LN","3165","GRDLALNM","205631","=""00001B5Y2Z""","=""M1051e4ed13""","=""1JP43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4917","HOLLY LN","GARDENDALE","35071","","","","","","","F 4917 HOLLY LN","3165","GRDLALNM","205631","=""00001B5TMR""","=""M1051e4eb9c""","=""1IK55.B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4931","HOLLY LN","GARDENDALE","35071","","","","","","","F 4917 HOLLY LN","3165","GRDLALNM","205631","=""00001B5TV8""","=""M1051e4e7a7""","=""1FC63.1""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"4934","HOLLY LN","GARDENDALE","35071","","","","","","","F 4917 HOLLY LN","3165","GRDLALNM","205631","=""00001B5TTQ""","=""M1051e4dc86""","=""16HO1.J""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4949","HOLLY LN","GARDENDALE","35071","","","","","","","F 4949 HOLLY LN","3165","GRDLALNM","205631","=""00001B5SX8""","=""M1051e4e7ab""","=""1FD63.J""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"4965","HOLLY LN","GARDENDALE","35071","","","","","","","F 4884 HOLLY LN","3165","GRDLALNM","205631","=""00001B5X5X""","=""D173108405a""","=""1D4E.2""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"848","HORNE LN","GARDENDALE","35071","","","","","","","OPP 434 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5W5N""","=""M1051e4f1ad""","=""1NFR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"300","JACKSON CIR","GARDENDALE","35071","","","","","","","300 JACKSON CIR","3165","GRDLALNM","205631","=""00001B5ST7""","=""M1051e4e01c""","=""19A53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"304","JACKSON CIR","GARDENDALE","35071","","","","","","","300 JACKSON CIR","3165","GRDLALNM","205631","=""00001B5S6P""","=""M1051e4ede0""","=""1KF13.3""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"305","JACKSON CIR","GARDENDALE","35071","","","","","","","312 JACKSON CIR","3165","GRDLALNM","205631","=""00001B5UX1""","=""M1051e4f906""","=""1TA53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"308","JACKSON CIR","GARDENDALE","35071","","","","","","","312 JACKSON CIR","3165","GRDLALNM","205631","=""00001B5SPW""","=""M1051e4f177""","=""1NAQ2.4""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"309","JACKSON CIR","GARDENDALE","35071","","","","","","","312 JACKSON CIR","3165","GRDLALNM","205631","=""00001B5XLT""","=""M1051e4f3e3""","=""1PA53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"312","JACKSON CIR","GARDENDALE","35071","","","","","","","312 JACKSON CIR","3165","GRDLALNM","205631","=""00001B5X2L""","=""M1051e4daf7""","=""15A53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"393","JACKSON ST","GARDENDALE","35071","","","","","","","417 JACKSON ST","3165","GRDLALNM","205631","=""00001B5YKC""","=""M1051e4e51a""","=""1DA53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"396","JACKSON ST","GARDENDALE","35071","","","","","","","401 JACKSON ST","3165","GRDLALNM","205631","=""00001B5TOK""","=""M1051e4ee09""","=""1KIS5.I""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"400","JACKSON ST","GARDENDALE","35071","","","","","","","401 JACKSON ST","3165","GRDLALNM","205631","=""00001B5SF5""","=""M1051e4ea02""","=""1HA53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"401","JACKSON ST","GARDENDALE","35071","","","","","","","401 JACKSON ST","3165","GRDLALNM","205631","=""00001B5WOC""","=""M1051e4d5fb""","=""11B53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"405","JACKSON ST","GARDENDALE","35071","","","","","","","401 JACKSON ST","3165","GRDLALNM","205631","=""00001B5SPS""","=""M1051e4f900""","=""1T953""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"409","JACKSON ST","GARDENDALE","35071","","","","","","","409 JACKSON ST","3165","GRDLALNM","205631","=""00001B5TTM""","=""M1051e4d5ee""","=""11A53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"413","JACKSON ST","GARDENDALE","35071","","","","","","","409 JACKSON ST","3165","GRDLALNM","205631","=""00001B5UGZ""","=""M1051e4eee4""","=""1LA53""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"417","JACKSON ST","GARDENDALE","35071","","","","","","","417 JACKSON ST","3165","GRDLALNM","205631","=""00001B5SOD""","=""M1051e4f3d9""","=""1P953""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"416","JOHNSON ST","GARDENDALE","35071","","","","","","","F 416 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5RY0""","=""M1051e4e54d""","=""1DFR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"417","JOHNSON ST","GARDENDALE","35071","","","","","","","F 416 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5TYM""","=""M1051e4df02""","=""18FR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"420","JOHNSON ST","GARDENDALE","35071","","","","","","","F 416 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5S4F""","=""M1051e4f80a""","=""1SFR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"421","JOHNSON ST","GARDENDALE","35071","","","","","","","F 416 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5XRJ""","=""D1731084175""","=""1K1R5.O""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"424","JOHNSON ST","GARDENDALE","35071","","","","","","","F 424 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5WM8""","=""D17310841e0""","=""1MVL3.6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"425","JOHNSON ST","GARDENDALE","35071","","","","","","","F 416 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5XRB""","=""D1731083ff0""","=""1AIR.5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"428","JOHNSON ST","GARDENDALE","35071","","","","","","","F 424 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5XYL""","=""D1731083f15""","=""14TO4.5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"429","JOHNSON ST","GARDENDALE","35071","","","","","","","F 416 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5X5V""","=""D1731083fb7""","=""19234.2""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"430","JOHNSON ST","GARDENDALE","35071","","","","","","","F 430 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5ST6""","=""M1051e4fad4""","=""1UO37.D""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"432","JOHNSON ST","GARDENDALE","35071","","","","","","","F 424 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5XZT""","=""D1731083f91""","=""17UO8.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"434","JOHNSON ST","GARDENDALE","35071","","","","","","","OPP 434 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5WG3""","=""M1051e4fa71""","=""1UER3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"435","JOHNSON ST","GARDENDALE","35071","","","","","","","F 430 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5VYE""","=""M1051e4ddcc""","=""17I44.8""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"438","JOHNSON ST","GARDENDALE","35071","","","","","","","F 447 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5W56""","=""M1051e4de5c""","=""180C7.P""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"439","JOHNSON ST","GARDENDALE","35071","","","","","","","OPP 434 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5WGW""","=""M1051e4f04d""","=""1MER3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"442","JOHNSON ST","GARDENDALE","35071","","","","","","","F 447 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5YJ8""","=""D1731084279""","=""1R544.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"443","JOHNSON ST","GARDENDALE","35071","","","","","","","F 447 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5Y5Y""","=""M1051e4f7f4""","=""1SDR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"446","JOHNSON ST","GARDENDALE","35071","","","","","","","F 451 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5SM3""","=""M1051e4e327""","=""1BNV1""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"447","JOHNSON ST","GARDENDALE","35071","","","","","","","F 447 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5TXT""","=""M1051e4df0b""","=""18GR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"450","JOHNSON ST","GARDENDALE","35071","","","","","","","F 451 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5X0V""","=""D1731083e67""","=""10CP3.2""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"451","JOHNSON ST","GARDENDALE","35071","","","","","","","F 451 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5SEK""","=""M1051e4edd2""","=""1KDR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"454","JOHNSON ST","GARDENDALE","35071","","","","","","","S 446 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5XRL""","=""D1731084190""","=""1KNA8.8""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"455","JOHNSON ST","GARDENDALE","35071","","","","","","","F 451 JOHNSON ST","3165","GRDLALNM","205631","=""00001B5VN3""","=""M1051e4e68a""","=""1EER3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"458","JOHNSON ST","GARDENDALE","35071","","","","","","","F 865 SKELTON AV","3165","GRDLALNM","205631","=""00001B5UJA""","=""M1051e4e597""","=""1DNV1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"500","MARION DR","GARDENDALE","35071","","","","","","","F 865 SKELTON AV","3165","GRDLALNM","205631","=""00001B5XEY""","=""M1051e4eb28""","=""1I953""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"508","MARION DR","GARDENDALE","35071","","","","","","","F 509 MARION DR","3165","GRDLALNM","205631","=""00001B5SY2""","=""M1051e4f21a""","=""1NS43""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"509","MARION DR","GARDENDALE","35071","","","","","","","F 509 MARION DR","3165","GRDLALNM","205631","=""00001B5W9W""","=""M1051e4f72e""","=""1RS43""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"516","MARION DR","GARDENDALE","35071","","","","","","","F 509 MARION DR","3165","GRDLALNM","205631","=""00001B5WXQ""","=""M1051e4e023""","=""19AF.5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"524","MARION DR","GARDENDALE","35071","","","","","","","F 821 PARKER AV","3165","GRDLALNM","205631","=""00001B5YN1""","=""M1051e4ee74""","=""1KT43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"422","NORMAN DR","GARDENDALE","35071","","","","","","","F 820 DOWNS AV","3165","GRDLALNM","205631","=""00001B5YB5""","=""M1051e4e06a""","=""19J02""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"443","NORMAN DR","GARDENDALE","35071","","","","","","","F 820 DOWNS AV","3165","GRDLALNM","205631","=""00001B5SFK""","=""M1051e4df34""","=""18KR3""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic","Y"
"447","NORMAN DR","GARDENDALE","35071","","","","","","","F 820 DOWNS AV","3165","GRDLALNM","205631","=""00001B5YBD""","=""M1051e4e27a""","=""1B5K5.S""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"451","NORMAN DR","GARDENDALE","35071","","","","","","","F 820 DOWNS AV","3165","GRDLALNM","205631","=""00001B5VS3""","=""M1051e4e8f4""","=""1GFC7.4""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"425","NORMAN RD","GARDENDALE","35071","","","","","","","435 NORMAN ST","3165","GRDLALNM","205631","=""00001B5YJE""","=""D1731084084""","=""1E4S9.1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"426","NORMAN RD","GARDENDALE","35071","","","","","","","435 NORMAN ST","3165","GRDLALNM","205631","=""00001B5VKR""","=""M1051e4e2fa""","=""1BJ02""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"428","NORMAN RD","GARDENDALE","35071","","","","","","","435 NORMAN ST","3165","GRDLALNM","205631","=""00001B5VPJ""","=""M1051e4d4d8""","=""10AD5.2""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic","Y"
"430","NORMAN RD","GARDENDALE","35071","","","","","","","435 NORMAN ST","3165","GRDLALNM","205631","=""00001B5RZJ""","=""M1051e4f79d""","=""1S753""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"431","NORMAN RD","GARDENDALE","35071","","","","","","","435 NORMAN ST","3165","GRDLALNM","205631","=""00001B5ROF""","=""M1051e4dc30""","=""16853""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"434","NORMAN RD","GARDENDALE","35071","","","","","","","435 NORMAN ST","3165","GRDLALNM","205631","=""00001B5SIW""","=""M1051e4f27f""","=""1O653""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"435","NORMAN RD","GARDENDALE","35071","","","","","","","435 NORMAN ST","3165","GRDLALNM","205631","=""00001B5YHE""","=""M1051e4e36d""","=""1BV33.C""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"438","NORMAN RD","GARDENDALE","35071","","","","","","","439 NORMAN ST","3165","GRDLALNM","205631","=""00001B5RU6""","=""M1051e4e892""","=""1G653""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"439","NORMAN RD","GARDENDALE","35071","","","","","","","439 NORMAN ST","3165","GRDLALNM","205631","=""00001B5TYA""","=""M1051e4ed88""","=""1K653""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"400","OAK LN","GARDENDALE","35071","","","","","","","R 313 WATSON WAY","3165","GRDLALNM","205631","=""00001B5WY1""","=""M1051e4da3e""","=""14MR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"401","OAK LN","GARDENDALE","35071","","","","","","","R 821 PETERSON DR","3165","GRDLALNM","205631","=""00001B5XKA""","=""M1051e4e6cc""","=""1EKR3.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"411","OAK LN","GARDENDALE","35071","","","","","","","R 809 PETERSON DR","3165","GRDLALNM","205631","=""00001B5VKU""","=""M1051e4e72e""","=""1EU24.1""","FTTN","Not Ready","FTTN","","",""
"414","OAK LN","GARDENDALE","35071","","","","","","","S 300 OAK ST","3165","GRDLALNM","205631","=""00001B5WKV""","=""M1585f178e3""","=""1NLR.4""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"604","ORIOLE LN","GARDENDALE","35071","","","","","","","604 ORIOLE LN","3165","GRDLALNM","205631","=""00001B5V8W""","=""M1051e4fb38""","=""1V053""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"608","ORIOLE LN","GARDENDALE","35071","","","","","","","608 ORIOLE LN","3165","GRDLALNM","205631","=""00001B5WOT""","=""M1051e4f8a2""","=""1SV43""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"609","ORIOLE LN","GARDENDALE","35071","","","","","","","608 ORIOLE LN","3165","GRDLALNM","205631","=""00001B5X9Q""","=""M1051e4dfb7""","=""19153""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"713","PARKER AV","GARDENDALE","35071","","","","","","","F 713 PARKER AV","3165","GRDLALNM","205631","=""00001B5VLB""","=""M1051e4f8af""","=""1T153""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"717","PARKER AV","GARDENDALE","35071","","","","","","","F 713 PARKER AV","3165","GRDLALNM","205631","=""00001B5X65""","=""D17310840c0""","=""1FMM1.1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"720","PARKER AV","GARDENDALE","35071","","","","","","","F 720 PARKER AV","3165","GRDLALNM","205631","=""00001B5T7I""","=""M1051e4f4f0""","=""1Q253""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"721","PARKER AV","GARDENDALE","35071","","","","","","","604 ORIOLE LN","3165","GRDLALNM","205631","=""00001B5USJ""","=""M1051e4ee92""","=""1L053""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"724","PARKER AV","GARDENDALE","35071","","","","","","","F 725 PARKER AV","3165","GRDLALNM","205631","=""00001B5Y80""","=""M1051e4e735""","=""1EV43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"725","PARKER AV","GARDENDALE","35071","","","","","","","F 725 PARKER AV","3165","GRDLALNM","205631","=""00001B5WIO""","=""M1051e4e237""","=""1AV43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"728","PARKER AV","GARDENDALE","35071","","","","","","","F 725 PARKER AV","3165","GRDLALNM","205631","=""00001B5TSX""","=""M1051e4dab3""","=""15253""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"729","PARKER AV","GARDENDALE","35071","","","","","","","F 725 PARKER AV","3165","GRDLALNM","205631","=""00001B5UFV""","=""M1051e4e4b7""","=""1CT43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"732","PARKER AV","GARDENDALE","35071","","","","","","","F 733 PARKER AV","3165","GRDLALNM","205631","=""00001B5W4B""","=""M1051e4e0e4""","=""19U43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"733","PARKER AV","GARDENDALE","35071","","","","","","","S 746 GOLDENROD DR","3165","GRDLALNM","205631","=""00001B5WCG""","=""M1051e4ee83""","=""1KU43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"800","PARKER AV","GARDENDALE","35071","","","","","","","F 733 PARKER AV","3165","GRDLALNM","205631","=""00001B5UH5""","=""M1051e4f985""","=""1TO02""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"801","PARKER AV","GARDENDALE","35071","","","","","","","R 749 GOLDENROD DR","3165","GRDLALNM","205631","=""00001B5WDY""","=""M1051e4e4c0""","=""1CU43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"802","PARKER AV","GARDENDALE","35071","","","","","","","F 807 PARKER AV","3165","GRDLALNM","205631","=""00001B5YSK""","=""M1051e4d6af""","=""11U43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"806","PARKER AV","GARDENDALE","35071","","","","","","","F 807 PARKER AV","3165","GRDLALNM","205631","=""00001B5UI2""","=""M1051e4fc18""","=""1VO02""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"807","PARKER AV","GARDENDALE","35071","","","","","","","F 807 PARKER AV","3165","GRDLALNM","205631","=""00001B5X5Z""","=""D17310840c7""","=""1FQC7.K""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"809","PARKER AV","GARDENDALE","35071","","","","","","","F 807 PARKER AV","3165","GRDLALNM","205631","=""00001B5VK6""","=""M1051e4f4de""","=""1Q053""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"810","PARKER AV","GARDENDALE","35071","","","","","","","F 807 PARKER AV","3165","GRDLALNM","205631","=""00001B5SGD""","=""M1051e4e987""","=""1GT43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"814","PARKER AV","GARDENDALE","35071","","","","","","","F 807 PARKER AV","3165","GRDLALNM","205631","=""00001B5WMB""","=""D1731084046""","=""1CHO2.1""","FTTN","Not Ready","FTTN","","",""
"815","PARKER AV","GARDENDALE","35071","","","","","","","F 815 PARKER AVE","3165","GRDLALNM","205631","=""00001B5S2F""","=""M1051e4e60f""","=""1E3C.1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"818","PARKER AV","GARDENDALE","35071","","","","","","","F 811 PARKER AV","3165","GRDLALNM","205631","=""00001B5T5J""","=""M1051e4f9c3""","=""1TT43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"822","PARKER AV","GARDENDALE","35071","","","","","","","F 811 PARKER AV","3165","GRDLALNM","205631","=""00001B5XRF""","=""D1731084131""","=""1IC92.1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"823","PARKER AV","GARDENDALE","35071","","","","","","","F 720 PARKER AV","3165","GRDLALNM","205631","=""00001B5YJ4""","=""D1731083e5b""","=""104M1.1""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"825","PARKER AV","GARDENDALE","35071","","","","","","","F 821 PARKER AV","3165","GRDLALNM","205631","=""00001B5UJM""","=""M1051e4de4b""","=""17UM6.1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"826","PARKER AV","GARDENDALE","35071","","","","","","","F 821 PARKER AV","3165","GRDLALNM","205631","=""00001B5XRX""","=""M1051e4f4bf""","=""1PT43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"827","PARKER AV","GARDENDALE","35071","","","","","","","F 827 PARKER AV","3165","GRDLALNM","205631","=""00001B5VI6""","=""M1051e4ee6d""","=""1KSG.3""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
